,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__max_depth,param_estimator__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
24,8.901288366317749,0.13380583558500922,0.5038599967956543,0.050746888663136216,14,50,"{'estimator__max_depth': 14, 'estimator__n_estimators': 50}",0.6963206835654611,0.6751589622407509,0.6899739421147988,0.6489294781138455,0.7220369464571654,0.6864840024984042,0.024131102899220228,5,0.98002062251102,0.9840266884811131,0.9809031099727347,0.9770209094143434,0.9831204902379478,0.9810183641234318,0.0024680909885153256
25,18.226153898239136,0.4369455570312003,1.0302663803100587,0.11200910918094878,14,100,"{'estimator__max_depth': 14, 'estimator__n_estimators': 100}",0.6882681894596772,0.676278749532909,0.6891508579156017,0.6632895101433172,0.7048081316611274,0.6843590877425265,0.013896938516107652,12,0.9830859620204249,0.9867676282739205,0.9839279875516826,0.9816918421054965,0.984355152839281,0.9839657145581612,0.0016702255195643625
26,27.113922834396362,0.5581731851870204,1.4672957420349122,0.18688279197482757,14,150,"{'estimator__max_depth': 14, 'estimator__n_estimators': 150}",0.6908649884159707,0.6775892221770041,0.6830149491425273,0.6616782363749037,0.6989022832649422,0.6824099358750696,0.012624532638282714,19,0.9844325065330423,0.988319377697898,0.9842720272195828,0.9819454912676442,0.9853125910586121,0.9848563987553559,0.002058877931496484
27,35.45781350135803,0.3016982773382587,2.0933133125305177,0.49667290880210735,14,200,"{'estimator__max_depth': 14, 'estimator__n_estimators': 200}",0.6877303127753521,0.6814406736238573,0.6905686806028689,0.6584740269639241,0.7044252335461672,0.6845277855024339,0.015039851242184082,10,0.9849782065120567,0.9883232170939704,0.9848836834146233,0.9821013393166632,0.9852389990348552,0.9851050890744337,0.001972912166608798
28,9.721632242202759,0.1857779810039679,0.48729629516601564,0.05110588446406861,16,50,"{'estimator__max_depth': 16, 'estimator__n_estimators': 50}",0.6674821750412903,0.6573030995937124,0.6729665237291206,0.6349960972638528,0.7027610563271556,0.6671017903910264,0.022058616952249314,37,0.9855292939215627,0.9890640013634935,0.9883246827825919,0.9869985863027261,0.9876338141235466,0.9875100756987841,0.0012065404030903418
29,19.49248023033142,0.43759738353750205,0.9455662250518799,0.1049987410714224,16,100,"{'estimator__max_depth': 16, 'estimator__n_estimators': 100}",0.6822352261551762,0.6613452960835595,0.6824594892123935,0.6569418947403923,0.7226995389080589,0.6811362890199161,0.0232702143471039,21,0.9883975135473375,0.9906163222115677,0.9888234692043157,0.9889979472068496,0.9884616275063554,0.9890593759352854,0.0008097990104330536
30,29.591298484802245,0.5719257715586274,1.664773416519165,0.3467246566961049,16,150,"{'estimator__max_depth': 16, 'estimator__n_estimators': 150}",0.684411954415765,0.6642091892371348,0.6801691164142696,0.6560500782012925,0.7209356796553579,0.681155203584764,0.022412049406852614,20,0.9893268159648043,0.9908966552944947,0.989172652864269,0.9888773719565076,0.9887362677107288,0.9894019527581609,0.0007759743875947557
31,39.04295573234558,1.1214216233386165,2.093146324157715,0.6328105564300488,16,200,"{'estimator__max_depth': 16, 'estimator__n_estimators': 200}",0.683572777252526,0.6650757335360298,0.6831370208019156,0.6502523927313127,0.717321468796564,0.6798718786236696,0.022463612631119668,24,0.9895181107134763,0.9907851129600499,0.9893369951957625,0.9885470317808229,0.9887443180663009,0.9893863137432823,0.0007865106065507138
32,10.28761043548584,0.14779720155656267,0.4828623294830322,0.05461519526722157,18,50,"{'estimator__max_depth': 18, 'estimator__n_estimators': 50}",0.6246544549549597,0.6563617718317788,0.6525615092564319,0.6497196796865466,0.7029833460536647,0.6572561523566763,0.025430237621951516,40,0.9899071580684953,0.9907169332243326,0.9892500578561005,0.9903942055818767,0.9900259950116598,0.9900588699484929,0.0004947264938994398
33,21.204475545883177,0.8383712508474467,1.007206106185913,0.10653637281117583,18,100,"{'estimator__max_depth': 18, 'estimator__n_estimators': 100}",0.6532368926177028,0.6662329943374786,0.6750258532405533,0.6441731984981184,0.7087895106111194,0.6694916898609946,0.022319539488296507,36,0.9910005990440307,0.9916930185673105,0.9906184759911961,0.9913322362822276,0.9901444882933557,0.9909577636356242,0.0005402216837262415
34,30.610700035095213,0.35092906749261094,1.5096054553985596,0.38643581535680305,18,150,"{'estimator__max_depth': 18, 'estimator__n_estimators': 150}",0.6639650552947073,0.661382419140438,0.6738814207691239,0.6562840345110198,0.7065768178788784,0.6724179495188335,0.018013925728254866,34,0.9914142609289078,0.9919041185289841,0.9908494537746974,0.99145562315819,0.9905098165415327,0.9912266545864623,0.0004904523167519165
35,40.69588751792908,0.5064992028096624,2.0551969528198244,0.5815051106886818,18,200,"{'estimator__max_depth': 18, 'estimator__n_estimators': 200}",0.6700171941167965,0.6656207629341004,0.6754659026190678,0.6526516790616013,0.7156068596243091,0.675872479671175,0.021248877151931758,29,0.9914803363595011,0.9918889318999174,0.9909545728303817,0.9914145721790899,0.9907021409954483,0.9912881108528676,0.00041678227631613396
36,10.504245948791503,0.19319387137402325,0.4803719997406006,0.05222642957429651,20,50,"{'estimator__max_depth': 20, 'estimator__n_estimators': 50}",0.6561106043048156,0.6559979889257717,0.6712197708518243,0.6426259899754714,0.7008313174098516,0.6653571342935469,0.019912734699384718,38,0.9910354766300885,0.9915956688329536,0.9906758100368045,0.9911130122281472,0.9911940275994577,0.9911227990654903,0.00029536401361949594
37,20.988706636428834,0.2857240103368691,0.9437159538269043,0.11974259052483023,20,100,"{'estimator__max_depth': 20, 'estimator__n_estimators': 100}",0.6692365323464314,0.6631355525050419,0.6755806088869185,0.6435702769079235,0.7118524179770627,0.6726750777246756,0.022330345572351366,33,0.9916527958915774,0.9924121392034938,0.9913995509891875,0.9918971396584092,0.9914206919597138,0.9917564635404764,0.00037431976981546915
38,31.571656036376954,0.5161614379998103,1.3980473518371581,0.1671824045081017,20,150,"{'estimator__max_depth': 20, 'estimator__n_estimators': 150}",0.6715934069174563,0.6666046709678178,0.6753398366132397,0.643724918705061,0.7171021508398868,0.6748729968086924,0.023802701868523027,31,0.9920045398840205,0.9926354228506602,0.9918170007729014,0.9920718591041019,0.9915159602008833,0.9920089565625133,0.00036778490581255345
39,42.028302145004275,0.7009498087014838,2.0082903861999513,0.5344235433441925,20,200,"{'estimator__max_depth': 20, 'estimator__n_estimators': 200}",0.6709739159900354,0.6719641929705981,0.6768132479785033,0.6451853053642628,0.7190868421535019,0.6768047008913803,0.023853696928400486,27,0.9920798279593406,0.992580887295728,0.9918610309801635,0.9920179095108933,0.9918090573457584,0.9920697426183768,0.0002740710220377263
